ModelYear,Manufacturer ,Division,Model,Displacement,Cylinder,FEcity,FEhighway,FEcombined,Guzzler,AirAspiration1,AirAspiration2,Gears,LockupTorqueConverter,DriveSystem1,DriveSystem2,FuelType,FuelType2,AnnualFuelCost,IntakeValvesPerCyl,ExhaustValvesPerCyl,Class,OilViscosity,StopStartSystem,FErating,CityCO2,HighwayCO2,CombinedCO2
2013,Chrysler,Jeep,Wrangler Unlimited 4WD,3.6,6,15.9,20.1,17.5,,NA,Naturally Aspirated,5,Y,4,4-Wheel Drive,G,Gasoline,2950,2,2,Small SUV 4WD,5W-30,No,4,557,442,505
2013,Chrysler,Jeep,Wrangler Unlimited 4WD,3.6,6,15.7,20.7,17.6,,NA,Naturally Aspirated,6,N,4,4-Wheel Drive,G,Gasoline,2950,2,2,Small SUV 4WD,5W-30,No,4,564,428,503
2013,Ford,Ford,EDGE AWD,3.5,6,17.7196,25.4399,20.5222,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2550,2,2,Small SUV 4WD,5W-20 GF-5,No,5,501,349,433
2013,Ford,Ford,EDGE AWD,3.7,6,17.2292,22.8729,19.3812,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2800,2,2,Small SUV 4WD,5W-20 GF-5,No,4,516,389,459
2013,Ford,Ford,ESCAPE AWD,1.6,4,22.3085,29.7474,25.1372,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,2150,2,2,Small SUV 4WD,5w30 GF 5,No,6,398,299,354
2013,Ford,Ford,ESCAPE AWD,2,4,20.9913,28,23.8327,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,2200,2,2,Small SUV 4WD,5W-30 GF-5,No,6,423,318,373
2013,Ford,Lincoln,MKT AWD,3.5,6,16.0555,22.5234,18.4381,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,2950,2,2,Small SUV 4WD,5W30 GF-5,No,4,553,395,482
2013,Ford,Lincoln,MKX AWD,3.7,6,17.2292,22.8729,19.3812,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2800,2,2,Small SUV 4WD,5W-20 GF-5,No,4,516,389,459
2013,General Motors,Chevrolet,CAPTIVA AWD,3,6,15.9794,22,18.4245,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2950,2,2,Small SUV 4WD,5W30,No,4,556,404,482
2013,General Motors,Chevrolet,EQUINOX AWD,2.4,4,20.4354,28.6736,23.4698,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2300,2,2,Small SUV 4WD,5W30,No,6,435,310,379
2013,General Motors,Chevrolet,EQUINOX AWD,2.4,4,20.4354,28.6736,23.4698,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2300,2,2,Small SUV 4WD,5W30,No,6,435,310,379
2013,General Motors,Chevrolet,EQUINOX AWD,3.6,6,15.9033,23,18.6686,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2800,2,2,Small SUV 4WD,5W30,No,4,559,387,476
2013,General Motors,Chevrolet,EQUINOX AWD,3.6,6,15.9033,23,18.6492,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2800,2,2,Small SUV 4WD,5W30,No,4,559,386,476
2013,General Motors,GMC,TERRAIN AWD,2.4,4,20.4354,28.6736,23.4698,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2300,2,2,Small SUV 4WD,5W30,No,6,435,310,379
2013,General Motors,GMC,TERRAIN AWD,2.4,4,20.4354,28.6736,23.4698,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2300,2,2,Small SUV 4WD,5W30,No,6,435,310,379
2013,General Motors,GMC,TERRAIN AWD,3.6,6,15.9033,23,18.6686,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2800,2,2,Small SUV 4WD,5W30,No,4,559,387,476
2013,General Motors,GMC,TERRAIN AWD,3.6,6,15.9033,23,18.6492,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2800,2,2,Small SUV 4WD,5W30,No,4,559,386,476
2013,Honda,Honda,CR-V 4WD,2.4,4,22.1743,29.6372,25.0081,,NA,Naturally Aspirated,5,Y,A,All Wheel Drive,G,Gasoline,2150,2,2,Small SUV 4WD,0W-20,No,6,399,299,354
2013,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport 4WD,2,4,19,24,21,,TC,Turbocharged,6,Y,4,4-Wheel Drive,G,Gasoline,2550,2,2,Small SUV 4WD,5W30 ACEA A5,No,5,469,371,424
2013,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Sport 4WD,2.4,4,20,26,22,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline,2400,2,2,Small SUV 4WD,5W20/GF4,No,5,447,343,406
2013,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 4WD,2.4,4,20,27,23.4308,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline,2300,2,2,Small SUV 4WD,5W20 GF4,No,6,447,331,388
2013,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 4WD,2.4,4,19,25,21,,NA,Naturally Aspirated,6,N,4,4-Wheel Drive,G,Gasoline,2550,2,2,Small SUV 4WD,5W20 GF4,No,5,469,357,424
2013,Kia,KIA MOTORS CORPORATION,SORENTO 4WD,2.4,4,20,26,22,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline,2400,2,2,Small SUV 4WD,5W20 GF4,No,5,446,344,406
2013,Kia,KIA MOTORS CORPORATION,SORENTO 4WD,2.4,4,20.8442,26.7513,23.144,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline,2300,2,2,Small SUV 4WD,5W20 GF4,No,6,428,334,386
2013,Kia,KIA MOTORS CORPORATION,SORENTO 4WD,3.5,6,18.1702,24.2623,20.4848,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline,2650,2,2,Small SUV 4WD,5W20 GF4,No,5,492,368,436
2013,Kia,KIA MOTORS CORPORATION,SPORTAGE 4WD,2,4,20,25,22,,TC,Turbocharged,6,Y,4,4-Wheel Drive,G,Gasoline,2400,2,2,Small SUV 4WD,5W20 GF4,No,5,446,355,405
2013,Kia,KIA MOTORS CORPORATION,SPORTAGE 4WD,2.4,4,20,27,23,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline,2300,2,2,Small SUV 4WD,5W20 GF4,No,6,446,331,388
2013,Kia,KIA MOTORS CORPORATION,SPORTAGE 4WD,2.4,4,19,25,21,,NA,Naturally Aspirated,6,N,4,4-Wheel Drive,G,Gasoline,2550,2,2,Small SUV 4WD,5W20 GF4,No,5,469,357,425
2013,MAZDA,MAZDA,CX-5 4WD,2,4,25.4464,30.8988,27.6413,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline,1900,2,2,Small SUV 4WD,GF-5 0W-20,No,7,348,287,320
2013,MAZDA,MAZDA,CX-9 4WD,3.7,6,16.3916,21.9429,18.4974,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline,2950,2,2,Small SUV 4WD,5W20 GF-4,No,4,543,404,481
2013,Mitsubishi,Mitsubishi Motors Corporation,OUTLANDER 4WD,2.4,4,21.7806,26.9436,23.836,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline,2200,2,2,Small SUV 4WD,0W20,No,6,407,329,372
2013,Mitsubishi,Mitsubishi Motors Corporation,OUTLANDER SPORT 4WD,2,4,23.6038,29.0047,25.7625,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline,2050,2,2,Small SUV 4WD,0W20,No,7,374,305,343
2013,Nissan,NISSAN,MURANO AWD,3.5,6,17.9513,23.422,20.0597,,NA,Naturally Aspirated,1,Y,A,All Wheel Drive,G,Gasoline,2650,2,2,Small SUV 4WD,5W-30,No,5,496,381,444
2013,Nissan,NISSAN,PATHFINDER 4WD,3.5,6,19.2558,25.0217,21.4836,,NA,Naturally Aspirated,1,Y,4,4-Wheel Drive,G,Gasoline,2550,2,2,Small SUV 4WD,5W-30,No,5,462,356,415
2013,Nissan,NISSAN,ROGUE AWD,2.5,4,21.8457,26.6867,23.7875,,NA,Naturally Aspirated,1,Y,A,All Wheel Drive,G,Gasoline,2200,2,2,Small SUV 4WD,5W-30,No,6,407,333,374
2013,Subaru,Subaru,FORESTER AWD,2.5,4,20.8442,26.5013,23.0593,,NA,Naturally Aspirated,4,Y,A,All Wheel Drive,G,Gasoline,2300,2,2,Small SUV 4WD,0W20 GF4,No,6,428,337,387
2013,Subaru,Subaru,FORESTER AWD,2.5,4,20.8442,26.8891,23.1902,,NA,Naturally Aspirated,5,N,A,All Wheel Drive,G,Gasoline,2300,2,2,Small SUV 4WD,0W20 GF4,No,6,428,331,385
2013,Subaru,Subaru,OUTBACK AWD,2.5,4,23.6279,30.2127,26.1972,,NA,Naturally Aspirated,1,Y,A,All Wheel Drive,G,Gasoline,2050,2,2,Small SUV 4WD,0W20 GF4,No,7,375,294,339
2013,Subaru,Subaru,OUTBACK AWD,2.5,4,21.1564,28.0967,23.8022,,NA,Naturally Aspirated,6,N,A,All Wheel Drive,G,Gasoline,2200,2,2,Small SUV 4WD,0W20 GF4,No,6,419,315,372
2013,Subaru,Subaru,OUTBACK AWD,3.6,6,17.5039,24.5695,20.1058,,NA,Naturally Aspirated,5,Y,A,All Wheel Drive,G,Gasoline,2650,2,2,Small SUV 4WD,5W30 GF4,No,5,508,362,442
2013,Subaru,Subaru,TRIBECA AWD,3.6,6,16.0555,21.266,18.0451,,NA,Naturally Aspirated,5,Y,A,All Wheel Drive,G,Gasoline,2950,2,2,Small SUV 4WD,5W30 GF4,No,4,551,418,491
2013,Subaru,Subaru,XV CROSSTREK AWD,2,4,24.9813,32.8327,27.9937,,NA,Naturally Aspirated,1,Y,A,All Wheel Drive,G,Gasoline,1900,2,2,Small SUV 4WD,0W20 GF4,No,7,355,271,317
2013,Subaru,Subaru,XV CROSSTREK AWD,2,4,23.0904,29.633,25.6376,,NA,Naturally Aspirated,5,N,A,All Wheel Drive,G,Gasoline,2050,2,2,Small SUV 4WD,0W20 GF4,No,7,384,299,346
2013,Suzuki,Suzuki,GRAND VITARA 4WD,2.4,4,18.6,22.9,20.3,,NA,Naturally Aspirated,4,Y,4,4-Wheel Drive,G,Gasoline,2650,2,2,Small SUV 4WD,SAE 5W-30 / 5L,No,5,473,380,431
2013,Toyota,LEXUS,RX 350 AWD,3.5,6,17.5733,24.0168,19.9863,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2650,2,2,Small SUV 4WD,0W-20,No,5,505,369,444
2013,Toyota,LEXUS,RX 350 AWD,3.5,6,18.4697,25.7855,21.1729,,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,G,Gasoline,2550,2,2,Small SUV 4WD,0W-20,No,5,482,345,420
2013,Toyota,TOYOTA,FJ CRUISER 4WD,4,6,16.5112,19.8291,17.8557,,NA,Naturally Aspirated,5,Y,P,Part-time 4-Wheel Drive,G,Gasoline,2950,2,2,Small SUV 4WD,0W-20,No,4,535,446,495
2013,Toyota,TOYOTA,FJ CRUISER 4WD,4,6,15.2162,17.9657,16.3416,,NA,Naturally Aspirated,6,N,A,All Wheel Drive,G,Gasoline,3350,2,2,Small SUV 4WD,0W-20,No,3,574,484,534
2013,Toyota,TOYOTA,HIGHLANDER 4WD,3.5,6,16.6628,22.3141,18.8061,,NA,Naturally Aspirated,5,Y,A,All Wheel Drive,G,Gasoline,2800,2,2,Small SUV 4WD,0W-20,No,4,525,391,464
2013,Toyota,TOYOTA,VENZA AWD,2.7,4,20.3282,25.6866,22.4341,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2400,2,2,Small SUV 4WD,0W-20,No,5,437,337,392
2013,Toyota,TOYOTA,VENZA AWD,3.5,6,18.32,25.1631,20.8746,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2550,2,2,Small SUV 4WD,0W-20,No,5,482,352,423
2013,Volvo,"Volvo Cars of North America, LLC",XC60 AWD,3,6,17.3431,23.4982,19.6605,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,2650,2,2,Small SUV 4WD,5W-30,No,5,504,372,444
2013,Volvo,"Volvo Cars of North America, LLC",XC60 AWD,3.2,6,17.6338,23.897,19.9916,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2650,2,2,Small SUV 4WD,5W-30,No,5,496,366,437
2013,Volvo,"Volvo Cars of North America, LLC",XC70 AWD,3,6,17.3431,23.4982,19.6605,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,2650,2,2,Small SUV 4WD,5W-30,No,5,504,372,444
2013,Volvo,"Volvo Cars of North America, LLC",XC70 AWD,3.2,6,18.1158,24.4233,20.498,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2650,2,2,Small SUV 4WD,5W-30,No,5,482,358,427
2013,Ford,Ford,Transit Connect Van,2,4,20.8442,26.8202,23.1671,,NA,Naturally Aspirated,4,Y,F,"2-Wheel Drive, Front",G,Gasoline,2300,2,2,Special Purpose Vehicle 2WD,5W-20  GF-5,No,6,427,331,384
2013,Ford,Ford,TRANSIT CONNECT WAGON FWD,2,4,21.5783,26.6824,23.6107,,NA,Naturally Aspirated,4,Y,F,"2-Wheel Drive, Front",G,Gasoline,2200,2,2,Special Purpose Vehicle 2WD,5W-20  GF-5,No,6,411,333,376
2013,Ford,Lincoln,MKT LIVERY FWD,2,4,20.402,27.9206,23.2152,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2300,2,2,Special Purpose Vehicle 2WD,5W-30 GF-5,No,6,434,318,382
2013,Ford,Lincoln,MKT LIVERY AWD,3.7,6,16.7386,23.5677,19.2485,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2800,2,2,Special Purpose Vehicle 4WD,"5W-20, GF-5",No,4,531,377,462
2013,Chrysler,Chrysler,Town & Country,3.6,6,16.7386,24.8169,19.6113,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2650,2,2,"Special Purpose Vehicle, minivan 2WD",5W-30,No,5,531,358,453
2013,Chrysler,Dodge,Grand Caravan,3.6,6,17.1,25.1,19.974,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2650,2,2,"Special Purpose Vehicle, minivan 2WD",5W-30,No,5,518,354,444
2013,Chrysler,Dodge,Grand Caravan,3.6,6,17.1167,25.0939,19.974,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2650,2,2,"Special Purpose Vehicle, minivan 2WD",5W-30,No,5,518,354,444
2013,Chrysler,RAM,C/V,3.6,6,17.1,25.1,19.974,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2650,2,2,"Special Purpose Vehicle, minivan 2WD",5W-30,No,5,518,354,444
2013,Chrysler,Volkswagen,Routan,3.6,6,16.7386,24.8169,19.6113,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2650,2,2,"Special Purpose Vehicle, minivan 2WD",5W-30,No,5,531,358,453
2013,Honda,Honda,ODYSSEY 2WD,3.5,6,17.7948,27.3708,21.1199,,NA,Naturally Aspirated,5,Y,F,"2-Wheel Drive, Front",G,Gasoline,2550,2,2,"Special Purpose Vehicle, minivan 2WD",0W-20,No,5,503,326,423
2013,Honda,Honda,ODYSSEY 2WD,3.5,6,19.067,27.7145,22.1815,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2400,2,2,"Special Purpose Vehicle, minivan 2WD",0W-20,No,5,468,321,402
2013,MAZDA,MAZDA,MAZDA 5,2.5,4,21.5848,27.8839,24.0273,,NA,Naturally Aspirated,5,Y,F,"2-Wheel Drive, Front",G,Gasoline,2200,2,2,"Special Purpose Vehicle, minivan 2WD",GF-4 0W-20,No,6,411,505,454
2013,MAZDA,MAZDA,MAZDA 5,2.5,4,21.2851,28.424,23.9973,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline,2200,2,2,"Special Purpose Vehicle, minivan 2WD",GF-4 0W-20,No,6,417,502,456
2013,Nissan,NISSAN,QUEST,3.5,6,19.0353,24.7221,21.2332,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline,2550,2,2,"Special Purpose Vehicle, minivan 2WD",5W-30,No,5,468,361,420
2013,Toyota,TOYOTA,SIENNA,2.7,4,19.0113,23.8909,20.9355,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2550,2,2,"Special Purpose Vehicle, minivan 2WD","0W-20, 5W-20/0W-20",No,5,460,366,417
2013,Toyota,TOYOTA,SIENNA,3.5,6,18.0697,24.8807,20.6084,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2550,2,2,"Special Purpose Vehicle, minivan 2WD",0W-20,No,5,489,356,429
2013,Toyota,TOYOTA,SIENNA AWD,3.5,6,16.2835,23.0111,18.7504,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2800,2,2,"Special Purpose Vehicle, minivan 4WD",0W-20,No,4,537,380,466
2013,Chrysler,RAM,1500 2WD,3.6,6,16.956,24.7651,19.7599,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2650,2,2,Standard Pick-up Trucks 2WD,5W-30,No,5,523,359,449
2013,Chrysler,RAM,1500 2WD,3.6,6,16.9277,24.7822,19.7436,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2650,2,2,Standard Pick-up Trucks 2WD,5W-30,No,5,524,359,450
2013,Chrysler,RAM,1500 2WD,4.7,8,14.0639,19.5122,16.085,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3350,1,1,Standard Pick-up Trucks 2WD,5W-20,No,3,631,454,551
2013,Chrysler,RAM,1500 HFE 2WD,3.6,6,18.2448,25.3357,20.8737,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2550,2,2,Standard Pick-up Trucks 2WD,5W-30,Yes,5,486,350,425
2013,Ford,Ford,F150 PICKUP 2WD,3.5,6,16.2178,22.2615,18.4749,,TC,Turbocharged,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2950,2,2,Standard Pick-up Trucks 2WD,5W30 GF-5,No,4,548,400,481
2013,Ford,Ford,F150 PICKUP 2WD,3.5,6,16.2032,22.2547,18.4623,,TC,Turbocharged,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2950,2,2,Standard Pick-up Trucks 2WD,5W30 GF-5,No,4,549,400,482
2013,Ford,Ford,F150 PICKUP 2WD,6.2,8,12.8248,18.1734,14.7826,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3550,1,1,Standard Pick-up Trucks 2WD,5W-20 ILSAC GF-5,No,3,694,489,601
2013,Ford,Ford,F150 PICKUP 2WD FFV,3.7,6,16.5779,22.7069,18.8699,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2800,2,2,Standard Pick-up Trucks 2WD,5W-20 ILSAC GF-5,No,4,536,392,471
2013,Ford,Ford,F150 PICKUP 2WD FFV,3.7,6,16.6249,22.7706,18.9232,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2800,2,2,Standard Pick-up Trucks 2WD,5W-20 ILSAC GF-5,No,4,534,391,470
2013,Ford,Ford,F150 PICKUP 2WD FFV,5,8,14.9543,20.6442,17.0717,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3150,2,2,Standard Pick-up Trucks 2WD,5W20 GF5,No,4,594,430,521
2013,Ford,Ford,F150 PICKUP 2WD FFV,5,8,14.964,20.6584,17.083,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3150,2,2,Standard Pick-up Trucks 2WD,5W20 GF5,No,4,594,430,520
2013,General Motors,Chevrolet,C15 SILVERADO 2WD,4.3,6,14.8643,19.6728,16.7013,,NA,Naturally Aspirated,4,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3150,1,1,Standard Pick-up Trucks 2WD,5W30,No,4,598,452,532
2013,General Motors,Chevrolet,C15 SILVERADO 2WD,4.8,8,13.7556,18.8403,15.6571,,NA,Naturally Aspirated,4,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3350,1,1,Standard Pick-up Trucks 2WD,5W30,No,3,646,472,568
2013,General Motors,Chevrolet,C15 SILVERADO 2WD,5.3,8,14.7564,21.196,17.0933,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3150,1,1,Standard Pick-up Trucks 2WD,5W30,No,4,604,420,521
2013,General Motors,Chevrolet,C15 SILVERADO 2WD,6.2,8,12.5133,17.562,14.3726,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3800,1,1,Standard Pick-up Trucks 2WD,5W30,No,2,710,507,618
2013,General Motors,Chevrolet,C15 SILVERADO 2WD HYBRID,6,8,19.7748,22.925,21.0782,,NA,Naturally Aspirated,1,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2550,1,1,Standard Pick-up Trucks 2WD,5W30,No,5,445,385,418
2013,General Motors,Chevrolet,C15 SILVERADO 2WD XFE,5.3,8,15.3692,21.8952,17.7499,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2950,1,1,Standard Pick-up Trucks 2WD,5W30,No,4,578,407,501
2013,General Motors,GMC,C15 SIERRA 2WD,4.3,6,14.8527,19.6247,16.6776,,NA,Naturally Aspirated,4,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3150,1,1,Standard Pick-up Trucks 2WD,5W30,No,4,599,453,533
2013,General Motors,GMC,C15 SIERRA 2WD,4.8,8,13.7754,18.8533,15.6753,,NA,Naturally Aspirated,4,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3350,1,1,Standard Pick-up Trucks 2WD,5W30,No,3,645,471,567
2013,General Motors,GMC,C15 SIERRA 2WD,5.3,8,14.7564,21.196,17.0933,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3150,1,1,Standard Pick-up Trucks 2WD,5W30,No,4,604,420,521
2013,General Motors,GMC,C15 SIERRA 2WD,6.2,8,12.5133,17.562,14.3726,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3800,1,1,Standard Pick-up Trucks 2WD,5W30,No,2,710,507,618
2013,General Motors,GMC,C15 SIERRA 2WD HYBRID,6,8,19.7748,22.925,21.0782,,NA,Naturally Aspirated,1,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2550,1,1,Standard Pick-up Trucks 2WD,5W30,No,5,445,385,418
2013,General Motors,GMC,C15 SIERRA 2WD XFE,5.3,8,15.3692,21.8952,17.7499,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2950,1,1,Standard Pick-up Trucks 2WD,5W30,No,4,578,407,501
2013,Nissan,NISSAN,TITAN 2WD,5.6,8,12.8125,17.889,14.6882,,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3550,2,2,Standard Pick-up Trucks 2WD,5W-30,No,3,694,497,605
2013,Nissan,NISSAN,TITAN 2WD,5.6,8,12.9488,17.9364,14.8009,,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3550,2,2,Standard Pick-up Trucks 2WD,5W-30,No,3,686,497,601
2013,Toyota,TOYOTA,TUNDRA 2WD,4,6,15.7201,19.6661,17.2804,,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3150,2,2,Standard Pick-up Trucks 2WD,0W-20,No,4,557,446,507
2013,Toyota,TOYOTA,TUNDRA 2WD,4.6,8,14.8364,20.0078,16.7891,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3150,2,2,Standard Pick-up Trucks 2WD,0W-20,No,4,599,444,529
2013,Toyota,TOYOTA,TUNDRA 2WD,5.7,8,13.3175,18.035,15.0942,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3550,2,2,Standard Pick-up Trucks 2WD,0W-20,No,3,667,492,588
2013,Chrysler,RAM,1500 4WD,3.6,6,16.1315,23.3591,18.7408,,NA,Naturally Aspirated,8,Y,4,4-Wheel Drive,G,Gasoline,2800,2,2,Standard Pick-up Trucks 4WD,5W-30,No,4,551,380,474
2013,Chrysler,RAM,1500 4WD,4.7,8,13.8324,19.0195,15.7675,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline,3350,1,1,Standard Pick-up Trucks 4WD,5W-20,No,3,643,467,564
2013,Ford,Ford,F150 PICKUP 4WD,3.5,6,14.994,20.82,17.1541,,TC,Turbocharged,6,Y,P,Part-time 4-Wheel Drive,G,Gasoline,3150,2,2,Standard Pick-up Trucks 4WD,5W30 GF-5,No,4,595,428,520
2013,Ford,Ford,F150 PICKUP 4WD,3.5,6,14.9866,20.7956,17.1413,,TC,Turbocharged,6,Y,P,Part-time 4-Wheel Drive,G,Gasoline,3150,2,2,Standard Pick-up Trucks 4WD,5W30 GF-5,No,4,595,429,520
2013,Ford,Ford,F150 PICKUP 4WD,6.2,8,11.6208,16.1421,13.2968,,NA,Naturally Aspirated,6,Y,P,Part-time 4-Wheel Drive,G,Gasoline,4100,1,1,Standard Pick-up Trucks 4WD,5W-20 ILSAC GF-5,No,2,764,551,668
2013,Ford,Ford,F150 PICKUP 4WD FFV,3.7,6,15.6721,20.5894,17.5592,,NA,Naturally Aspirated,6,Y,P,Part-time 4-Wheel Drive,G,Gasoline,2950,2,2,Standard Pick-up Trucks 4WD,5W-20 ILSAC GF-5,No,4,567,432,506
2013,Ford,Ford,F150 PICKUP 4WD FFV,3.7,6,15.6732,20.5907,17.5604,,NA,Naturally Aspirated,6,Y,P,Part-time 4-Wheel Drive,G,Gasoline,2950,2,2,Standard Pick-up Trucks 4WD,5W-20 ILSAC GF-5,No,4,567,432,506
2013,Ford,Ford,F150 PICKUP 4WD FFV,5,8,14.0658,18.8777,15.8883,,NA,Naturally Aspirated,6,Y,P,Part-time 4-Wheel Drive,G,Gasoline,3350,2,2,Standard Pick-up Trucks 4WD,5W20 GF5,No,3,632,471,559
2013,Ford,Ford,F150 PICKUP 4WD FFV,5,8,14.0379,18.7856,15.8393,,NA,Naturally Aspirated,6,Y,P,Part-time 4-Wheel Drive,G,Gasoline,3350,2,2,Standard Pick-up Trucks 4WD,5W20 GF5,No,3,633,473,561
2013,Ford,Ford,F150 Raptor Pickup 4WD,6.2,8,11.4966,15.694,13.0696,,NA,Naturally Aspirated,6,Y,P,Part-time 4-Wheel Drive,G,Gasoline,4100,1,1,Standard Pick-up Trucks 4WD,5W-20 ILSAC GF-5,No,2,773,566,680
2013,General Motors,Chevrolet,K15 SILVERADO 4WD,4.3,6,14.061,17.5329,15.4365,,NA,Naturally Aspirated,4,Y,4,4-Wheel Drive,G,Gasoline,3550,1,1,Standard Pick-up Trucks 4WD,5W30,No,3,633,507,576
